journal_id,line_number,post_date,period,fiscal_year,gl_account,department,project,debit_amount,credit_amount,description,reference,source,document_type,status,reversal_flag,reversal_journal,created_date,updated_date,updated_time,updated_by,batch_session
1006237,2,2024-10-19,202410,2024,1200,0000,,0.0,,ent 501465                                    5014,65              ARPM,TP,N,,,1241,,,,H        4,6264
1006238,1,2024-12-19,202412,2024,1100,0000,,389.11,,ent 501467                                    5014,67              ARPM,TP,N,,,1241,,,,H        1,11406
1006238,2,2024-12-19,202412,2024,1200,0000,,0.0,,ent 501467                                    5014,67              ARPM,TP,N,,,1241,,,,H        1,11406
1006239,1,2023-12-28,202312,2023,1100,0000,,30886.9,,ent 501468                                    5014,68              ARPM,TP,N,,,1231,2028-12-31,,,H        1,24740
1006239,2,2023-12-28,202312,2023,1200,0000,,0.0,,ent 501468                                    5014,68              ARPM,TP,N,,,1231,2028-12-31,,,H        1,24740
1006240,1,2023-08-25,202308,2023,1100,0000,,9730.1,,ent 501470                                    5014,70              ARPM,TP,N,,,1230,2025-12-30,,,H        5,67657
1006240,2,2023-08-25,202308,2023,1200,0000,,0.0,,ent 501470                                    5014,70              ARPM,TP,N,,,1230,2025-12-30,,,H        5,67657
1006241,1,2023-09-10,202309,2023,1100,0000,,894.52,,ent 501471                                    5014,71              ARPM,TP,N,,,1230,2010-12-30,2010-05-10,,H        4,10668
1006241,2,2023-09-10,202309,2023,1200,0000,,0.0,,ent 501471                                    5014,71              ARPM,TP,N,,,1230,2010-12-30,,,H        4,10668
1006242,1,2024-12-14,202412,2024,1100,0000,,1886.67,,ent 501472                                    5014,72              ARPM,TP,N,,,1241,,,,H        3,59818
1006242,2,2024-12-14,202412,2024,1200,0000,,0.0,,ent 501472                                    5014,72              ARPM,TP,N,,,1241,,,,H        3,59818
1006243,1,2023-12-26,202312,2023,1100,0000,,6394.99,,ent 501473                                    5014,73              ARPM,TP,N,,,1231,2026-12-31,2026-05-08,,H        9,11265
1006243,2,2023-12-26,202312,2023,1200,0000,,0.0,,ent 501473                                    5014,73              ARPM,TP,N,,,1231,2026-12-31,,,H        9,11265
1006244,1,2023-12-08,202312,2023,1100,0000,,855.73,,ent 501474                                    5014,74              ARPM,TP,N,,,1231,2008-12-31,,,H        7,73816
1006244,2,2023-12-08,202312,2023,1200,0000,,0.0,,ent 501474                                    5014,74              ARPM,TP,N,,,1231,2008-12-31,,,H        7,73816
1006245,1,2024-04-20,202404,2024,1100,0000,,275.85,,ent 501475                                    5014,75              ARPM,TP,N,,,1240,,2020-05-26,,H        2,47600
1006245,2,2024-04-20,202404,2024,1200,0000,,0.0,,ent 501475                                    5014,75              ARPM,TP,N,,,1240,,,,H        2,47600
1006246,1,2024-04-11,202404,2024,1100,0000,,982.63,,ent 501476                                    5014,76              ARPM,TP,N,,,1240,,,,H        7,38156
1006246,2,2024-04-11,202404,2024,1200,0000,,0.0,,ent 501476                                    5014,76              ARPM,TP,N,,,1240,,,,H        7,38156
1006247,1,2023-06-17,202306,2023,1100,0000,,42275.34,,ent 501477                                    5014,77              ARPM,TP,N,,,1230,2017-12-30,,,H        8,8183
1006247,2,2023-06-17,202306,2023,1200,0000,,0.0,,ent 501477                                    5014,77              ARPM,TP,N,,,1230,2017-12-30,2017-01-27,,H        8,8183
1006248,1,2023-06-24,202306,2023,1100,0000,,6039.3,,ent 501478                                    5014,78              ARPM,TP,N,,,1230,2024-12-30,,,H        6,49333
1006248,2,2023-06-24,202306,2023,1200,0000,,0.0,,ent 501478                                    5014,78              ARPM,TP,N,,,1230,2024-12-30,,,H        6,49333
1006249,1,2024-10-01,202410,2024,1100,0000,,761.85,,ent 501479                                    5014,79              ARPM,TP,N,,,1241,,,,H        4,34787
1006249,2,2024-10-01,202410,2024,1200,0000,,0.0,,ent 501479                                    5014,79              ARPM,TP,N,,,1241,,,,H        4,34787
1006250,1,2024-08-17,202408,2024,1100,0000,,2240.41,,ent 501480                                    5014,80              ARPM,TP,N,,,1240,,,,H        7,99703
1006250,2,2024-08-17,202408,2024,1200,0000,,0.0,,ent 501480                                    5014,80              ARPM,TP,N,,,1240,,,,H        7,99703
1006251,1,2023-04-28,202304,2023,1100,0000,,297.32,,ent 501483                                    5014,83              ARPM,TP,N,,,1230,2028-12-30,2028-09-02,,H        1,41942
1006251,2,2023-04-28,202304,2023,1200,0000,,0.0,,ent 501483                                    5014,83              ARPM,TP,N,,,1230,2028-12-30,,,H        1,41942
1006252,1,2024-04-03,202404,2024,1100,0000,,9661.54,,ent 501484                                    5014,84              ARPM,TP,N,,,1240,,,,H        8,99279
1006252,2,2024-04-03,202404,2024,1200,0000,,0.0,,ent 501484                                    5014,84              ARPM,TP,N,,,1240,,,,H        8,99279
1006253,1,2023-12-30,202312,2023,1100,0000,,5845.61,,ent 501485                                    5014,85              ARPM,TP,N,,,1231,2030-12-31,,,H        2,71907
1006253,2,2023-12-30,202312,2023,1200,0000,,0.0,,ent 501485                                    5014,85              ARPM,TP,N,,,1231,2030-12-31,2030-09-13,,H        2,71907
1006254,1,2023-12-10,202312,2023,1100,0000,,199.27,,ent 501486                                    5014,86              ARPM,TP,N,,,1231,2010-12-31,,,H        1,59040
1006254,2,2023-12-10,202312,2023,1200,0000,,0.0,,ent 501486                                    5014,86              ARPM,TP,N,,,1231,2010-12-31,,,H        1,59040
1006255,1,2023-06-26,202306,2023,1100,0000,,732.65,,ent 501487                                    5014,87              ARPM,TP,N,,,1230,2026-12-30,2026-07-26,,H        5,81125
1006255,2,2023-06-26,202306,2023,1200,0000,,0.0,,ent 501487                                    5014,87              ARPM,TP,N,,,1230,2026-12-30,,,H        5,81125
1006256,1,2023-09-27,202309,2023,1100,0000,,1204.74,,ent 501488                                    5014,88              ARPM,TP,N,,,1230,2027-12-30,,,H        4,89524
1006256,2,2023-09-27,202309,2023,1200,0000,,0.0,,ent 501488                                    5014,88              ARPM,TP,N,,,1230,2027-12-30,,,H        4,89524
1006257,1,2023-04-05,202304,2023,1100,0000,,1625.02,,ent 501489                                    5014,89              ARPM,TP,N,,,1230,2005-12-30,2005-12-21,,H        1,39266
1006257,2,2023-04-05,202304,2023,1200,0000,,0.0,,ent 501489                                    5014,89              ARPM,TP,N,,,1230,2005-12-30,2005-10-08,,H        1,39266
1006258,1,2024-02-07,202402,2024,1100,0000,,369.57,,ent 501491                                    5014,91              ARPM,TP,N,,,1240,,,,H        3,7368
1006258,2,2024-02-07,202402,2024,1200,0000,,0.0,,ent 501491                                    5014,91              ARPM,TP,N,,,1240,,,,H        3,7368
1006259,1,2023-08-13,202308,2023,1100,0000,,1822.72,,ent 501492                                    5014,92              ARPM,TP,N,,,1230,2013-12-30,,,H        4,63697
1006259,2,2023-08-13,202308,2023,1200,0000,,0.0,,ent 501492                                    5014,92              ARPM,TP,N,,,1230,2013-12-30,,,H        4,63697
1006260,1,2023-10-30,202310,2023,1100,0000,,7292.58,,ent 501493                                    5014,93              ARPM,TP,N,,,1231,1930-12-31,,,H        6,86479
1006260,2,2023-10-30,202310,2023,1200,0000,,0.0,,ent 501493                                    5014,93              ARPM,TP,N,,,1231,1930-12-31,,,H        6,86479
1006261,1,2024-12-03,202412,2024,1100,0000,,1280.6,,ent 501494                                    5014,94              ARPM,TP,N,,,1241,,,,H        4,80084
1006261,2,2024-12-03,202412,2024,1200,0000,,0.0,,ent 501494                                    5014,94              ARPM,TP,N,,,1241,,,,H        4,80084
1006262,1,2023-11-12,202311,2023,1100,0000,,610.75,,ent 501495                                    5014,95              ARPM,TP,N,,,1231,2012-12-31,,,H        9,95682
1006262,2,2023-11-12,202311,2023,1200,0000,,0.0,,ent 501495                                    5014,95              ARPM,TP,N,,,1231,2012-12-31,,,H        9,95682
1006263,1,2024-07-02,202407,2024,1100,0000,,670.38,,ent 501496                                    5014,96              ARPM,TP,N,,,1240,,,,H        2,31042
1006263,2,2024-07-02,202407,2024,1200,0000,,0.0,,ent 501496                                    5014,96              ARPM,TP,N,,,1240,,,,H        2,31042
1006264,1,2024-10-05,202410,2024,1100,0000,,464.53,,ent 501497                                    5014,97              ARPM,TP,N,,,1241,,,,H        8,76936
1006264,2,2024-10-05,202410,2024,1200,0000,,0.0,,ent 501497                                    5014,97              ARPM,TP,N,,,1241,,1905-07-21,,H        8,76936
1006265,1,2024-11-19,202411,2024,1100,0000,,8082.17,,ent 501498                                    5014,98              ARPM,TP,N,,,1241,,,,H        1,22484
1006265,2,2024-11-19,202411,2024,1200,0000,,0.0,,ent 501498                                    5014,98              ARPM,TP,N,,,1241,,,,H        1,22484
1006266,1,2024-10-30,202410,2024,1100,0000,,1452.02,,ent 501499                                    5014,99              ARPM,TP,N,,,1241,,,,H        9,66711
1006266,2,2024-10-30,202410,2024,1200,0000,,0.0,,ent 501499                                    5014,99              ARPM,TP,N,,,1241,,,,H        9,66711
1006267,1,2024-06-05,202406,2024,1100,0000,,821.23,,ent 501500                                    5015,00              ARPM,TP,N,,,1240,,2005-07-23,,H        7,46138
1006267,2,2024-06-05,202406,2024,1200,0000,,0.0,,ent 501500                                    5015,00              ARPM,TP,N,,,1240,,,,H        7,46138
1006268,1,2023-04-29,202304,2023,1100,0000,,559.41,,ent 501501                                    5015,01              ARPM,TP,N,,,1230,2029-12-30,,,H        4,94556
1006268,2,2023-04-29,202304,2023,1200,0000,,0.0,,ent 501501                                    5015,01              ARPM,TP,N,,,1230,2029-12-30,,,H        4,94556
1006269,1,2023-11-04,202311,2023,1100,0000,,8729.12,,ent 501502                                    5015,02              ARPM,TP,N,,,1231,2004-12-31,2004-03-08,,H        8,56443
1006269,2,2023-11-04,202311,2023,1200,0000,,0.0,,ent 501502                                    5015,02              ARPM,TP,N,,,1231,2004-12-31,2004-10-12,,H        8,56443
1006270,1,2024-10-13,202410,2024,1100,0000,,30793.43,,ent 501504                                    5015,04              ARPM,TP,N,,,1241,,,,H        2,34441
1006270,2,2024-10-13,202410,2024,1200,0000,,0.0,,ent 501504                                    5015,04              ARPM,TP,N,,,1241,,,,H        2,34441
1006271,1,2023-07-17,202307,2023,1100,0000,,462.96,,ent 501505                                    5015,05              ARPM,TP,N,,,1230,2017-12-30,2017-08-06,,H        9,20036
1006271,2,2023-07-17,202307,2023,1200,0000,,0.0,,ent 501505                                    5015,05              ARPM,TP,N,,,1230,2017-12-30,2017-10-14,,H        9,20036
1006272,1,2024-07-02,202407,2024,1100,0000,,779.91,,ent 501506                                    5015,06              ARPM,TP,N,,,1240,,,,H        4,94735
1006272,2,2024-07-02,202407,2024,1200,0000,,0.0,,ent 501506                                    5015,06              ARPM,TP,N,,,1240,,2002-04-24,,H        4,94735
1006273,1,2024-07-11,202407,2024,1100,0000,,307.03,,ent 501507                                    5015,07              ARPM,TP,N,,,1240,,,,H        2,55315
1006273,2,2024-07-11,202407,2024,1200,0000,,0.0,,ent 501507                                    5015,07              ARPM,TP,N,,,1240,,,,H        2,55315
1006274,1,2023-07-05,202307,2023,1100,0000,,6777.8,,ent 501508                                    5015,08              ARPM,TP,N,,,1230,2005-12-30,2005-09-02,,H        9,17829
1006274,2,2023-07-05,202307,2023,1200,0000,,0.0,,ent 501508                                    5015,08              ARPM,TP,N,,,1230,2005-12-30,2005-04-03,,H        9,17829
1006275,1,2023-06-12,202306,2023,1100,0000,,1349.97,,ent 501509                                    5015,09              ARPM,TP,N,,,1230,2012-12-30,,,H        6,74604
1006275,2,2023-06-12,202306,2023,1200,0000,,0.0,,ent 501509                                    5015,09              ARPM,TP,N,,,1230,2012-12-30,2012-09-17,,H        6,74604
1006276,1,2024-08-06,202408,2024,1100,0000,,10624.36,,ent 501511                                    5015,11              ARPM,TP,N,,,1240,,,,H        8,15051
1006276,2,2024-08-06,202408,2024,1200,0000,,0.0,,ent 501511                                    5015,11              ARPM,TP,N,,,1240,,2006-06-26,,H        8,15051
1006277,1,2024-10-26,202410,2024,1100,0000,,775.09,,ent 501512                                    5015,12              ARPM,TP,N,,,1241,,,,H        3,38484
1006277,2,2024-10-26,202410,2024,1200,0000,,0.0,,ent 501512                                    5015,12              ARPM,TP,N,,,1241,,1926-09-23,,H        3,38484
1006278,1,2024-01-02,202401,2024,1100,0000,,5806.5,,ent 501513                                    5015,13              ARPM,TP,N,,,1240,,,,H        9,52690
1006278,2,2024-01-02,202401,2024,1200,0000,,0.0,,ent 501513                                    5015,13              ARPM,TP,N,,,1240,,,,H        9,52690
1006279,1,2023-03-28,202303,2023,1100,0000,,6561.56,,ent 501514                                    5015,14              ARPM,TP,N,,,1230,2028-12-30,,,H        5,6319
1006279,2,2023-03-28,202303,2023,1200,0000,,0.0,,ent 501514                                    5015,14              ARPM,TP,N,,,1230,2028-12-30,2028-08-18,,H        5,6319
1006280,1,2024-11-27,202411,2024,1100,0000,,343.58,,ent 501515                                    5015,15              ARPM,TP,N,,,1241,,,,H        7,3283
1006280,2,2024-11-27,202411,2024,1200,0000,,0.0,,ent 501515                                    5015,15              ARPM,TP,N,,,1241,,2027-06-18,,H        7,3283
1006281,1,2024-07-30,202407,2024,1100,0000,,233.13,,ent 501516                                    5015,16              ARPM,TP,N,,,1240,,,,H        2,51765
1006281,2,2024-07-30,202407,2024,1200,0000,,0.0,,ent 501516                                    5015,16              ARPM,TP,N,,,1240,,,,H        2,51765
1006282,1,2024-01-05,202401,2024,1100,0000,,3446.21,,ent 501517                                    5015,17              ARPM,TP,N,,,1240,,,,H        6,65640
1006282,2,2024-01-05,202401,2024,1200,0000,,0.0,,ent 501517                                    5015,17              ARPM,TP,N,,,1240,,,,H        6,65640
1006283,1,2024-06-27,202406,2024,1100,0000,,380.71,,ent 501518                                    5015,18              ARPM,TP,N,,,1240,,,,H        3,18261
1006283,2,2024-06-27,202406,2024,1200,0000,,0.0,,ent 501518                                    5015,18              ARPM,TP,N,,,1240,,,,H        3,18261
1006284,1,2024-06-09,202406,2024,1100,0000,,1242.27,,ent 501519                                    5015,19              ARPM,TP,N,,,1240,,,,H        6,29619
1006284,2,2024-06-09,202406,2024,1200,0000,,0.0,,ent 501519                                    5015,19              ARPM,TP,N,,,1240,,,,H        6,29619
1006285,1,2024-01-06,202401,2024,1100,0000,,884.52,,ent 501520                                    5015,20              ARPM,TP,N,,,1240,,,,H        4,45468
1006285,2,2024-01-06,202401,2024,1200,0000,,0.0,,ent 501520                                    5015,20              ARPM,TP,N,,,1240,,2006-09-11,,H        4,45468
1006286,1,2024-12-13,202412,2024,1100,0000,,547.1,,ent 501521                                    5015,21              ARPM,TP,N,,,1241,,,,H        2,85035
1006286,2,2024-12-13,202412,2024,1200,0000,,0.0,,ent 501521                                    5015,21              ARPM,TP,N,,,1241,,2013-06-07,,H        2,85035
1006287,1,2024-01-24,202401,2024,1100,0000,,1965.47,,ent 501522                                    5015,22              ARPM,TP,N,,,1240,,2024-05-16,,H        3,81798
1006287,2,2024-01-24,202401,2024,1200,0000,,0.0,,ent 501522                                    5015,22              ARPM,TP,N,,,1240,,,,H        3,81798
1006288,1,2024-02-13,202402,2024,1100,0000,,7774.88,,ent 501527                                    5015,27              ARPM,TP,N,,,1240,,,,H        1,31026
1006288,2,2024-02-13,202402,2024,1200,0000,,0.0,,ent 501527                                    5015,27              ARPM,TP,N,,,1240,,,,H        1,31026
1006289,1,2024-12-20,202412,2024,1100,0000,,10342.88,,ent 501528                                    5015,28              ARPM,TP,N,,,1241,,,,H        4,17667
1006289,2,2024-12-20,202412,2024,1200,0000,,0.0,,ent 501528                                    5015,28              ARPM,TP,N,,,1241,,,,H        4,17667
1006290,1,2024-01-18,202401,2024,1100,0000,,352.95,,ent 501529                                    5015,29              ARPM,TP,N,,,1240,,2018-05-16,,H        1,10916
1006290,2,2024-01-18,202401,2024,1200,0000,,0.0,,ent 501529                                    5015,29              ARPM,TP,N,,,1240,,,,H        1,10916
1006291,1,2024-08-09,202408,2024,1100,0000,,812.35,,ent 501531                                    5015,31              ARPM,TP,N,,,1240,,,,H        4,31283
1006291,2,2024-08-09,202408,2024,1200,0000,,0.0,,ent 501531                                    5015,31              ARPM,TP,N,,,1240,,,,H        4,31283
1006292,1,2024-03-31,202403,2024,1100,0000,,844.83,,ent 501532                                    5015,32              ARPM,TP,N,,,1240,,,,H        1,74142
1006292,2,2024-03-31,202403,2024,1200,0000,,0.0,,ent 501532                                    5015,32              ARPM,TP,N,,,1240,,2031-06-17,,H        1,74142
1006293,1,2023-06-17,202306,2023,1100,0000,,1574.14,,ent 501533                                    5015,33              ARPM,TP,N,,,1230,2017-12-30,,,H        7,57251
1006293,2,2023-06-17,202306,2023,1200,0000,,0.0,,ent 501533                                    5015,33              ARPM,TP,N,,,1230,2017-12-30,2017-02-01,,H        7,57251
1006294,1,2024-06-16,202406,2024,1100,0000,,1569.65,,ent 501534                                    5015,34              ARPM,TP,N,,,1240,,,,H        9,97357
1006294,2,2024-06-16,202406,2024,1200,0000,,0.0,,ent 501534                                    5015,34              ARPM,TP,N,,,1240,,,,H        9,97357
1006295,1,2024-09-13,202409,2024,1100,0000,,1552.78,,ent 501535                                    5015,35              ARPM,TP,N,,,1240,,,,H        4,16555
1006295,2,2024-09-13,202409,2024,1200,0000,,0.0,,ent 501535                                    5015,35              ARPM,TP,N,,,1240,,,,H        4,16555
1006296,1,2024-08-30,202408,2024,1100,0000,,518.7,,ent 501536                                    5015,36              ARPM,TP,N,,,1240,,,,H        7,74893
1006296,2,2024-08-30,202408,2024,1200,0000,,0.0,,ent 501536                                    5015,36              ARPM,TP,N,,,1240,,2030-02-12,,H        7,74893
1006297,1,2024-08-21,202408,2024,1100,0000,,202.24,,ent 501538                                    5015,38              ARPM,TP,N,,,1240,,,,H        9,65933
1006297,2,2024-08-21,202408,2024,1200,0000,,0.0,,ent 501538                                    5015,38              ARPM,TP,N,,,1240,,,,H        9,65933
1006298,1,2024-12-10,202412,2024,1100,0000,,379.64,,ent 501539                                    5015,39              ARPM,TP,N,,,1241,,,,H        6,37393
1006298,2,2024-12-10,202412,2024,1200,0000,,0.0,,ent 501539                                    5015,39              ARPM,TP,N,,,1241,,2010-09-29,,H        6,37393
1006299,1,2024-05-23,202405,2024,1100,0000,,475.9,,ent 501541                                    5015,41              ARPM,TP,N,,,1240,,,,H        6,61316
1006299,2,2024-05-23,202405,2024,1200,0000,,0.0,,ent 501541                                    5015,41              ARPM,TP,N,,,1240,,2023-06-09,,H        6,61316
1006300,1,2023-03-24,202303,2023,1100,0000,,3645.22,,ent 501542                                    5015,42              ARPM,TP,N,,,1230,2024-12-30,,,H        3,58354
1006300,2,2023-03-24,202303,2023,1200,0000,,0.0,,ent 501542                                    5015,42              ARPM,TP,N,,,1230,2024-12-30,,,H        3,58354
1006301,1,2023-01-14,202301,2023,1100,0000,,747.93,,ent 501543                                    5015,43              ARPM,TP,N,,,1230,2014-12-30,,,H        4,68776
1006301,2,2023-01-14,202301,2023,1200,0000,,0.0,,ent 501543                                    5015,43              ARPM,TP,N,,,1230,2014-12-30,,,H        4,68776
1006302,1,2024-03-21,202403,2024,1100,0000,,500.61,,ent 501544                                    5015,44              ARPM,TP,N,,,1240,,,,H        5,16603
1006302,2,2024-03-21,202403,2024,1200,0000,,0.0,,ent 501544                                    5015,44              ARPM,TP,N,,,1240,,,,H        5,16603
1006303,1,2024-11-09,202411,2024,1100,0000,,276.7,,ent 501545                                    5015,45              ARPM,TP,N,,,1241,,2009-05-12,,H        2,90467
1006303,2,2024-11-09,202411,2024,1200,0000,,0.0,,ent 501545                                    5015,45              ARPM,TP,N,,,1241,,,,H        2,90467
1006304,1,2024-10-16,202410,2024,1100,0000,,5690.72,,ent 501546                                    5015,46              ARPM,TP,N,,,1241,,,,H        1,97489
1006304,2,2024-10-16,202410,2024,1200,0000,,0.0,,ent 501546                                    5015,46              ARPM,TP,N,,,1241,,,,H        1,97489
1006305,1,2024-02-14,202402,2024,1100,0000,,4435.78,,ent 501547                                    5015,47              ARPM,TP,N,,,1240,,,,H        7,45958
1006305,2,2024-02-14,202402,2024,1200,0000,,0.0,,ent 501547                                    5015,47              ARPM,TP,N,,,1240,,2014-04-10,,H        7,45958
1006306,1,2024-07-22,202407,2024,1100,0000,,621.3,,ent 501548                                    5015,48              ARPM,TP,N,,,1240,,,,H        7,28627
1006306,2,2024-07-22,202407,2024,1200,0000,,0.0,,ent 501548                                    5015,48              ARPM,TP,N,,,1240,,2022-11-16,,H        7,28627
1006307,1,2023-05-12,202305,2023,1100,0000,,2345.98,,ent 501549                                    5015,49              ARPM,TP,N,,,1230,2012-12-30,,,H        5,16790
1006307,2,2023-05-12,202305,2023,1200,0000,,0.0,,ent 501549                                    5015,49              ARPM,TP,N,,,1230,2012-12-30,,,H        5,16790
1006308,1,2023-06-07,202306,2023,1100,0000,,690.57,,ent 501550                                    5015,50              ARPM,TP,N,,,1230,2007-12-30,2007-04-15,,H        7,1387
1006308,2,2023-06-07,202306,2023,1200,0000,,0.0,,ent 501550                                    5015,50              ARPM,TP,N,,,1230,2007-12-30,,,H        7,1387
1006309,1,2023-10-20,202310,2023,1100,0000,,1091.92,,ent 501551                                    5015,51              ARPM,TP,N,,,1231,1920-12-31,1920-07-08,,H        7,43157
1006309,2,2023-10-20,202310,2023,1200,0000,,0.0,,ent 501551                                    5015,51              ARPM,TP,N,,,1231,1920-12-31,,,H        7,43157
1006310,1,2023-07-23,202307,2023,1100,0000,,297.25,,ent 501552                                    5015,52              ARPM,TP,N,,,1230,2023-12-30,,,H        3,59002
1006310,2,2023-07-23,202307,2023,1200,0000,,0.0,,ent 501552                                    5015,52              ARPM,TP,N,,,1230,2023-12-30,,,H        3,59002
1006311,1,2024-12-13,202412,2024,1100,0000,,8808.51,,ent 501553                                    5015,53              ARPM,TP,N,,,1241,,,,H        4,41390
1006311,2,2024-12-13,202412,2024,1200,0000,,0.0,,ent 501553                                    5015,53              ARPM,TP,N,,,1241,,,,H        4,41390
1006312,1,2023-09-25,202309,2023,1100,0000,,211.49,,ent 501554                                    5015,54              ARPM,TP,N,,,1230,2025-12-30,,,H        1,80128
1006312,2,2023-09-25,202309,2023,1200,0000,,0.0,,ent 501554                                    5015,54              ARPM,TP,N,,,1230,2025-12-30,,,H        1,80128
1006313,1,2023-12-10,202312,2023,1100,0000,,7775.84,,ent 501555                                    5015,55              ARPM,TP,N,,,1231,2010-12-31,2010-09-30,,H        6,42393
1006313,2,2023-12-10,202312,2023,1200,0000,,0.0,,ent 501555                                    5015,55              ARPM,TP,N,,,1231,2010-12-31,2010-01-30,,H        6,42393
1006314,1,2024-11-17,202411,2024,1100,0000,,585.62,,ent 501556                                    5015,56              ARPM,TP,N,,,1241,,2017-03-12,,H        3,48068
1006314,2,2024-11-17,202411,2024,1200,0000,,0.0,,ent 501556                                    5015,56              ARPM,TP,N,,,1241,,,,H        3,48068
1006315,1,2024-02-02,202402,2024,1100,0000,,1055.67,,ent 501557                                    5015,57              ARPM,TP,N,,,1240,,,,H        1,50249
1006315,2,2024-02-02,202402,2024,1200,0000,,0.0,,ent 501557                                    5015,57              ARPM,TP,N,,,1240,,,,H        1,50249
1006316,1,2024-01-27,202401,2024,1100,0000,,9574.25,,ent 501558                                    5015,58              ARPM,TP,N,,,1240,,2027-09-29,,H        9,67871
1006316,2,2024-01-27,202401,2024,1200,0000,,0.0,,ent 501558                                    5015,58              ARPM,TP,N,,,1240,,,,H        9,67871
1006317,1,2023-12-26,202312,2023,1100,0000,,840.97,,ent 501559                                    5015,59              ARPM,TP,N,,,1231,2026-12-31,,,H        9,7290
1006317,2,2023-12-26,202312,2023,1200,0000,,0.0,,ent 501559                                    5015,59              ARPM,TP,N,,,1231,2026-12-31,,,H        9,7290
1006318,1,2024-12-09,202412,2024,1100,0000,,2011.98,,ent 501560                                    5015,60              ARPM,TP,N,,,1241,,,,H        1,11048
1006318,2,2024-12-09,202412,2024,1200,0000,,0.0,,ent 501560                                    5015,60              ARPM,TP,N,,,1241,,2009-11-28,,H        1,11048
1006319,1,2023-03-26,202303,2023,1100,0000,,2040.88,,ent 501561                                    5015,61              ARPM,TP,N,,,1230,2026-12-30,,,H        9,58631
1006319,2,2023-03-26,202303,2023,1200,0000,,0.0,,ent 501561                                    5015,61              ARPM,TP,N,,,1230,2026-12-30,,,H        9,58631
1006320,1,2023-08-05,202308,2023,1100,0000,,1892.72,,ent 501562                                    5015,62              ARPM,TP,N,,,1230,2005-12-30,,,H        4,66304
1006320,2,2023-08-05,202308,2023,1200,0000,,0.0,,ent 501562                                    5015,62              ARPM,TP,N,,,1230,2005-12-30,,,H        4,66304
1006321,1,2024-09-28,202409,2024,1100,0000,,30923.52,,ent 501563                                    5015,63              ARPM,TP,N,,,1240,,,,H        3,24793
1006321,2,2024-09-28,202409,2024,1200,0000,,0.0,,ent 501563                                    5015,63              ARPM,TP,N,,,1240,,2028-06-25,,H        3,24793
1006322,1,2024-02-08,202402,2024,1100,0000,,8644.9,,ent 501564                                    5015,64              ARPM,TP,N,,,1240,,,,H        8,35847
1006322,2,2024-02-08,202402,2024,1200,0000,,0.0,,ent 501564                                    5015,64              ARPM,TP,N,,,1240,,,,H        8,35847
1006323,1,2024-03-03,202403,2024,1100,0000,,10214.26,,ent 501565                                    5015,65              ARPM,TP,N,,,1240,,,,H        2,50541
1006323,2,2024-03-03,202403,2024,1200,0000,,0.0,,ent 501565                                    5015,65              ARPM,TP,N,,,1240,,,,H        2,50541
1006324,1,2024-10-30,202410,2024,1100,0000,,1660.37,,ent 501566                                    5015,66              ARPM,TP,N,,,1241,,,,H        6,92903
1006324,2,2024-10-30,202410,2024,1200,0000,,0.0,,ent 501566                                    5015,66              ARPM,TP,N,,,1241,,1930-02-07,,H        6,92903
1006325,1,2023-11-06,202311,2023,1100,0000,,859.02,,ent 501567                                    5015,67              ARPM,TP,N,,,1231,2006-12-31,,,H        9,16526
1006325,2,2023-11-06,202311,2023,1200,0000,,0.0,,ent 501567                                    5015,67              ARPM,TP,N,,,1231,2006-12-31,2006-08-28,,H        9,16526
1006326,1,2024-06-11,202406,2024,1100,0000,,1500.38,,ent 501568                                    5015,68              ARPM,TP,N,,,1240,,,,H        3,19661
1006326,2,2024-06-11,202406,2024,1200,0000,,0.0,,ent 501568                                    5015,68              ARPM,TP,N,,,1240,,2011-01-21,,H        3,19661
1006327,1,2023-07-19,202307,2023,1100,0000,,9590.32,,ent 501569                                    5015,69              ARPM,TP,N,,,1230,2019-12-30,,,H        8,45575
1006327,2,2023-07-19,202307,2023,1200,0000,,0.0,,ent 501569                                    5015,69              ARPM,TP,N,,,1230,2019-12-30,2019-09-09,,H        8,45575
1006328,1,2024-01-05,202401,2024,1100,0000,,1233.26,,ent 501570                                    5015,70              ARPM,TP,N,,,1240,,,,H        8,3699
1006328,2,2024-01-05,202401,2024,1200,0000,,0.0,,ent 501570                                    5015,70              ARPM,TP,N,,,1240,,,,H        8,3699
1006329,1,2024-01-20,202401,2024,1100,0000,,1012.6,,ent 501571                                    5015,71              ARPM,TP,N,,,1240,,2020-08-13,,H        6,58347
1006329,2,2024-01-20,202401,2024,1200,0000,,0.0,,ent 501571                                    5015,71              ARPM,TP,N,,,1240,,2020-05-27,,H        6,58347
1006330,1,2024-03-05,202403,2024,1100,0000,,8938.66,,ent 501572                                    5015,72              ARPM,TP,N,,,1240,,,,H        8,55110
1006330,2,2024-03-05,202403,2024,1200,0000,,0.0,,ent 501572                                    5015,72              ARPM,TP,N,,,1240,,,,H        8,55110
1006331,1,2024-02-10,202402,2024,1100,0000,,1046.53,,ent 501574                                    5015,74              ARPM,TP,N,,,1240,,2010-04-29,,H        2,8951
1006331,2,2024-02-10,202402,2024,1200,0000,,0.0,,ent 501574                                    5015,74              ARPM,TP,N,,,1240,,,,H        2,8951
1006332,1,2024-02-16,202402,2024,1100,0000,,512.14,,ent 501575                                    5015,75              ARPM,TP,N,,,1240,,,,H        4,34486
